"id","age","sex","marital","pd1","pd2","pd3","pd4","pd5","pd6","pd7","pd8","pd9","pd10","pd11","pd12","pd13","pd14","pd15","pd16","pd17","pd18","pd19","pd20","life.dis","daily.dis"
14605,81,2,4,0,0,2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14606,65,2,4,NA,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,3,4,0,28
14607,55,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14614,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,0,17
14615,92,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,3,4,0,11
14617,60,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14618,79,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14621,55,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14622,83,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14623,63,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,4,4,4,0,14
14624,54,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,4,4,4,4,0,12
14627,68,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,3,4,4,0,12
14632,88,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14641,58,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,4,4,0,12
14643,68,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
14650,53,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14652,81,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14653,51,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,3,4,4,0,14
14654,67,1,5,0,0,3,3,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
14656,53,2,1,0,0,0,0,2,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14657,78,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14659,64,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,4,3,4,4,NA,11
14662,65,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,4,4,2,2,2,0,23
14669,61,2,1,2,0,0,0,0,0,0,0,0,2,2,4,4,4,2,4,4,4,4,4,3,11
14670,61,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,3,4,4,4,0,16
14671,43,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14674,62,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,4,0,15
14675,77,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,3,4,0,11
14676,45,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14677,51,1,5,0,0,4,2,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,2,10
14682,48,2,3,1,0,2,0,1,1,0,0,1,0,0,4,4,4,4,4,4,4,4,4,5,9
14684,71,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14686,81,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14687,76,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,4,4,NA,10
14688,67,1,1,0,0,1,2,0,0,0,3,0,0,0,4,4,4,4,4,4,3,4,4,3,10
14689,55,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
14693,78,1,4,0,0,2,2,3,0,0,0,0,0,0,3,3,4,2,4,4,3,4,4,3,14
14694,71,2,3,0,0,0,0,1,0,0,0,2,0,0,3,3,3,3,4,4,2,3,4,2,16
14695,45,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14696,54,1,1,0,0,0,0,0,0,0,0,2,0,0,3,3,3,3,4,4,3,4,4,1,14
14700,68,2,5,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,3,3,3,2,4,1,17
14705,55,2,1,0,0,0,0,1,0,0,0,0,0,0,2,2,3,4,2,4,2,3,4,1,19
14706,62,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14708,76,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,0,12
14713,65,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14719,52,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,4,4,4,NA,10
14720,78,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14722,59,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14724,73,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,0,12
14726,59,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14729,75,2,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,4,2,4,4,2,13
14730,46,2,5,0,0,0,1,1,0,0,0,0,0,0,4,4,4,3,4,4,3,4,4,2,11
14732,66,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14733,46,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
14734,58,2,5,0,1,2,0,1,0,0,0,1,1,1,2,2,2,2,4,4,2,4,4,6,19
14737,78,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14738,72,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
14746,57,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,4,4,4,4,0,15
14750,58,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,0,11
14751,69,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,18
14752,54,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14753,62,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14754,61,2,3,0,0,0,0,1,0,0,0,0,0,0,2,2,4,2,2,4,2,4,4,1,19
14755,61,2,3,0,0,0,1,1,0,0,0,3,0,0,3,3,4,3,2,4,2,4,4,3,16
14756,69,1,1,0,4,0,2,1,0,0,0,0,1,1,4,4,4,4,3,3,3,3,4,5,13
14757,58,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,3,4,0,11
14764,82,2,3,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14765,61,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,0,12
14766,77,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3,4,4,3,4,4,1,15
14767,80,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14776,52,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14782,49,2,5,0,0,1,1,0,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,20
14783,44,1,1,0,4,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,4,1,15
14784,57,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,3,4,4,1,16
14786,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14792,51,2,1,3,0,4,2,0,0,0,0,0,4,0,3,2,4,2,3,4,2,2,2,4,21
14794,89,2,4,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14800,73,2,4,0,0,2,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,9
14802,59,2,1,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14805,64,2,3,0,0,1,0,0,0,0,0,0,0,2,4,4,4,3,4,4,4,4,4,2,10
14808,54,1,1,0,0,2,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,18
14814,58,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
14826,50,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14827,79,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,0,10
14829,90,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14831,67,2,3,0,0,0,0,0,0,0,0,0,0,NA,3,3,3,2,4,4,3,4,4,0,15
14834,64,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14837,64,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
14838,65,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14839,81,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,0,13
14841,72,2,1,0,0,3,0,0,0,0,0,0,0,0,3,3,3,4,4,4,3,4,4,1,13
14843,69,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14844,64,2,2,0,0,1,1,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,4,3,9
14845,64,2,1,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,4,1,15
14847,48,1,1,2,0,0,1,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,2,10
14849,66,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,0,17
14850,64,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14853,49,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,4,4,0,15
14854,61,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,3,3,2,4,0,15
14860,66,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,3,4,4,1,11
14863,64,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14864,63,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14866,51,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,3,4,4,0,11
14872,69,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,0,13
14874,82,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,0,10
14875,64,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14878,70,2,3,0,0,0,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,18
14882,61,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14884,67,2,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14886,63,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14889,90,2,4,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14893,73,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,0,16
14894,60,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14902,60,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,4,4,2,4,4,1,15
14904,60,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14907,76,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,3,2,2,4,3,3,3,1,19
14913,59,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,4,3,3,3,0,14
14915,59,1,5,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,0,17
14917,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14925,47,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14926,83,1,1,0,0,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,2,4,4,3,13
14927,53,1,1,1,1,2,3,1,0,0,0,0,0,0,3,3,3,3,3,3,2,3,3,5,19
14928,74,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14930,55,1,1,0,0,0,0,1,0,0,2,0,1,1,3,3,3,3,2,2,3,4,4,4,18
14931,70,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14934,70,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,0,10
14936,58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14941,56,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14942,78,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14946,65,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,3,4,4,0,16
14947,76,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14949,44,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14952,55,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,4,2,3,4,2,3,4,1,19
14959,61,2,1,0,0,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,4,4,2,15
14962,52,1,1,2,0,NA,0,0,0,0,0,0,0,0,3,3,4,2,2,4,3,3,4,1,17
14965,57,2,3,0,0,2,1,0,0,0,0,0,0,0,2,2,2,3,3,3,2,3,3,2,22
14969,70,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14971,74,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,2,4,4,0,13
14972,72,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14977,62,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
14978,45,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14979,58,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
14981,71,2,1,0,0,2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
14987,60,2,1,0,0,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
14988,58,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14991,48,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14993,72,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
14995,63,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,2,3,3,0,20
14998,54,1,3,0,0,2,2,0,4,0,0,2,0,0,4,4,4,3,4,3,4,4,4,4,11
14999,65,2,5,0,0,2,0,0,0,0,0,0,0,4,3,3,4,4,4,4,2,3,4,2,14
15003,68,1,3,1,0,0,0,1,0,0,0,0,0,0,2,2,2,2,3,3,2,3,3,2,23
15008,43,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15016,46,2,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
15023,65,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15024,65,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15025,49,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15027,61,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,4,4,4,0,11
15029,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15031,57,1,4,1,0,2,1,3,1,0,0,3,0,5,3,3,2,2,3,1,2,3,4,7,22
15037,46,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
15039,65,2,3,1,NA,0,0,1,NA,NA,NA,NA,NA,0,3,3,2,2,4,3,3,4,4,2,17
15043,55,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15047,85,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,0,10
15048,65,1,1,0,0,0,0,0,0,0,0,1,0,0,3,3,2,2,2,2,2,2,3,1,24
15049,78,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15051,49,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,4,4,0,15
15052,67,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,2,4,4,0,15
15062,72,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15063,49,1,3,0,2,7,15,0,0,0,1,3,3,0,1,1,2,2,2,2,1,3,3,6,28
15065,73,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,3,4,4,0,12
15066,63,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,3,4,0,23
15067,54,1,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
15073,74,2,5,0,0,0,1,0,0,0,0,0,0,NA,1,1,1,1,1,1,1,1,1,1,36
15074,61,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,4,4,4,4,0,12
15075,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15076,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15077,54,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15089,68,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15092,48,2,3,0,0,1,1,0,0,0,0,0,0,0,2,3,3,2,4,4,3,4,4,2,16
15096,77,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15097,77,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,0,14
15102,54,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15103,61,2,1,1,0,1,1,0,0,0,0,0,0,1,3,3,3,2,4,4,3,4,4,4,15
15105,86,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
15110,66,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15111,74,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15115,73,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15120,48,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15124,71,2,4,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,0,10
15126,50,2,1,0,0,1,0,0,0,0,2,0,0,0,3,3,3,3,3,3,3,3,3,2,18
15127,75,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,3,3,0,19
15129,56,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15131,55,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15137,77,2,3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,1,1,3,2,3,3,1,2,2,0,27
15138,62,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15139,52,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15141,47,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15142,45,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15143,63,2,1,1,0,0,0,0,0,0,0,0,1,2,3,3,3,4,3,4,4,4,4,3,13
15144,79,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,1,9
15146,55,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15149,69,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15150,76,1,1,0,0,NA,NA,0,0,NA,0,NA,0,0,3,2,2,2,3,4,2,2,3,0,22
15152,54,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,4,4,4,4,4,3,3,2,13
15154,82,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
15158,65,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,3,4,3,3,3,4,4,1,15
15159,49,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,1,10
15170,67,2,4,0,0,0,1,1,0,0,0,0,0,0,4,4,3,3,4,3,4,4,4,2,12
15171,75,2,4,0,0,0,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,0,9
15175,54,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,4,4,0,15
15187,56,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
15190,55,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15199,68,2,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,4,4,4,3,4,4,1,16
15201,53,1,5,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
15202,59,2,1,0,0,0,0,1,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,1,12
15204,47,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15205,50,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,2,3,4,1,25
15206,76,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,3,0,19
15207,71,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,4,4,4,4,4,0,14
15209,89,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
15212,76,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15215,65,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,0,16
15223,55,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15226,79,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,0,9
15227,56,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15228,70,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15230,65,2,1,1,0,0,0,0,1,1,0,0,0,10,2,2,2,2,4,3,2,3,3,4,22
15231,49,1,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,4,4,4,1,11
15233,86,1,1,0,NA,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,0,19
15235,57,1,1,0,0,1,2,0,0,0,0,1,0,1,3,3,2,2,3,2,2,4,4,4,20
15236,63,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15237,80,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15238,49,2,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
15243,58,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15244,63,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15247,53,2,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
15248,49,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15249,74,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,4,4,3,3,3,1,17
15252,53,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15257,75,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
15263,80,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,2,4,4,0,16
15264,70,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
